ID	Group	Date	Time	BT
S27	LP2	30.04.2020	02:23:01	37,319
S27	LP2	30.04.2020	02:43:01	37,194
S27	LP2	30.04.2020	03:03:01	36,945
S27	LP2	30.04.2020	03:23:01	38,254
S27	LP2	30.04.2020	03:43:01	37,631
S27	LP2	30.04.2020	04:03:01	37,132
S27	LP2	30.04.2020	04:23:01	36,758
S27	LP2	30.04.2020	04:43:01	36,508
S27	LP2	30.04.2020	05:03:01	35,885
S27	LP2	30.04.2020	05:23:01	36,883
S27	LP2	30.04.2020	05:43:01	36,633
S27	LP2	30.04.2020	06:03:01	36,384
S27	LP2	30.04.2020	06:23:01	35,822
S27	LP2	30.04.2020	06:43:01	36,82
S27	LP2	30.04.2020	07:03:01	37,07
S27	LP2	30.04.2020	07:23:01	37,007
S27	LP2	30.04.2020	07:43:01	36,758
S27	LP2	30.04.2020	08:03:01	36,571
S27	LP2	30.04.2020	08:23:01	36,571
S27	LP2	30.04.2020	08:43:01	36,384
S27	LP2	30.04.2020	09:03:01	36,259
S27	LP2	30.04.2020	09:23:01	35,885
S27	LP2	30.04.2020	09:43:01	36,883
S27	LP2	30.04.2020	10:03:01	36,696
S27	LP2	30.04.2020	10:23:01	36,571
S27	LP2	30.04.2020	10:43:01	36,446
S27	LP2	30.04.2020	11:03:01	36,571
S27	LP2	30.04.2020	11:23:01	36,758
S27	LP2	30.04.2020	11:43:01	36,571
S27	LP2	30.04.2020	12:03:01	36,384
S27	LP2	30.04.2020	12:23:01	36,758
S27	LP2	30.04.2020	12:43:01	36,82
S27	LP2	30.04.2020	13:03:01	36,883
S27	LP2	30.04.2020	13:23:01	36,883
S27	LP2	30.04.2020	13:43:01	36,758
S27	LP2	30.04.2020	14:03:01	36,82
S27	LP2	30.04.2020	14:23:01	36,633
S27	LP2	30.04.2020	14:43:01	36,696
S27	LP2	30.04.2020	15:03:01	36,82
S27	LP2	30.04.2020	15:23:01	36,945
S27	LP2	30.04.2020	15:43:01	36,883
S27	LP2	30.04.2020	16:03:01	36,633
S27	LP2	30.04.2020	16:23:01	36,945
S27	LP2	30.04.2020	16:43:01	37,257
S27	LP2	30.04.2020	17:03:01	37,319
S27	LP2	30.04.2020	17:23:01	36,945
S27	LP2	30.04.2020	17:43:01	37,132
S27	LP2	30.04.2020	18:03:01	37,444
S27	LP2	30.04.2020	18:23:01	37,88
S27	LP2	30.04.2020	18:43:01	38,192
S27	LP2	30.04.2020	19:03:01	38,503
S27	LP2	30.04.2020	19:23:01	38,441
S27	LP2	30.04.2020	19:43:01	38,192
S27	LP2	30.04.2020	20:03:01	37,568
S27	LP2	30.04.2020	20:23:01	37,194
S27	LP2	30.04.2020	20:43:01	36,945
S27	LP2	30.04.2020	21:03:01	36,945
S27	LP2	30.04.2020	21:23:01	38,503
S27	LP2	30.04.2020	21:43:01	37,942
S27	LP2	30.04.2020	22:03:01	38,129
S27	LP2	30.04.2020	22:23:01	37,942
S27	LP2	30.04.2020	22:43:01	38,005
S27	LP2	30.04.2020	23:03:01	37,631
S27	LP2	30.04.2020	23:23:01	36,945
S27	LP2	30.04.2020	23:43:01	36,446
S27	LP2	01.05.2020	00:03:01	36,883
S27	LP2	01.05.2020	00:23:01	38,254
S27	LP2	01.05.2020	00:43:01	38,254
S27	LP2	01.05.2020	01:03:01	37,319
S27	LP2	01.05.2020	01:23:01	37,07
S27	LP2	01.05.2020	01:43:01	36,82
S27	LP2	01.05.2020	02:03:01	37,194
S27	LP2	01.05.2020	02:23:01	37,88
S27	LP2	01.05.2020	02:43:01	37,88
S27	LP2	01.05.2020	03:03:01	37,319
S27	LP2	01.05.2020	03:23:01	36,82
S27	LP2	01.05.2020	03:43:01	36,758
S27	LP2	01.05.2020	04:03:01	36,945
S27	LP2	01.05.2020	04:23:01	36,758
S27	LP2	01.05.2020	04:43:01	36,696
S27	LP2	01.05.2020	05:03:01	36,446
S27	LP2	01.05.2020	05:23:01	36,197
S27	LP2	01.05.2020	05:43:01	36,259
S27	LP2	01.05.2020	06:03:01	36,883
S27	LP2	01.05.2020	06:23:01	37,007
S27	LP2	01.05.2020	06:43:01	36,945
S27	LP2	01.05.2020	07:03:01	36,758
S27	LP2	01.05.2020	07:23:01	36,758
S27	LP2	01.05.2020	07:43:01	36,758
S27	LP2	01.05.2020	08:03:01	36,508
S27	LP2	01.05.2020	08:23:01	37,007
S27	LP2	01.05.2020	08:43:01	36,508
S27	LP2	01.05.2020	09:03:01	36,883
S27	LP2	01.05.2020	09:23:01	36,883
S27	LP2	01.05.2020	09:43:01	36,696
S27	LP2	01.05.2020	10:03:01	36,696
S27	LP2	01.05.2020	10:23:01	36,696
S27	LP2	01.05.2020	10:43:01	36,571
S27	LP2	01.05.2020	11:03:01	36,758
S27	LP2	01.05.2020	11:23:01	36,571
S27	LP2	01.05.2020	11:43:01	36,758
S27	LP2	01.05.2020	12:03:01	37,257
S27	LP2	01.05.2020	12:23:01	37,194
S27	LP2	01.05.2020	12:43:01	37,007
S27	LP2	01.05.2020	13:03:01	36,696
S27	LP2	01.05.2020	13:23:01	36,633
S27	LP2	01.05.2020	13:43:01	36,758
S27	LP2	01.05.2020	14:03:01	36,883
S27	LP2	01.05.2020	14:23:01	36,696
S27	LP2	01.05.2020	14:43:01	36,82
S27	LP2	01.05.2020	15:03:01	36,633
S27	LP2	01.05.2020	15:23:01	36,446
S27	LP2	01.05.2020	15:43:01	37,194
S27	LP2	01.05.2020	16:03:01	37,07
S27	LP2	01.05.2020	16:23:01	37,007
S27	LP2	01.05.2020	16:43:01	36,883
S27	LP2	01.05.2020	17:03:01	37,132
S27	LP2	01.05.2020	17:23:01	37,381
S27	LP2	01.05.2020	17:43:01	37,132
S27	LP2	01.05.2020	18:03:01	37,132
S27	LP2	01.05.2020	18:23:01	37,818
S27	LP2	01.05.2020	18:43:01	37,755
S27	LP2	01.05.2020	19:03:01	38,441
S27	LP2	01.05.2020	19:23:01	38,628
S27	LP2	01.05.2020	19:43:01	38,192
S27	LP2	01.05.2020	20:03:01	38,005
S27	LP2	01.05.2020	20:23:01	37,88
S27	LP2	01.05.2020	20:43:01	37,568
S27	LP2	01.05.2020	21:03:01	37,132
S27	LP2	01.05.2020	21:23:01	36,758
S27	LP2	01.05.2020	21:43:01	37,693
S27	LP2	01.05.2020	22:03:01	38,254
S27	LP2	01.05.2020	22:23:01	37,88
S27	LP2	01.05.2020	22:43:01	37,942
S27	LP2	01.05.2020	23:03:01	37,257
S27	LP2	01.05.2020	23:23:01	37,444
S27	LP2	01.05.2020	23:43:01	37,693
S27	LP2	02.05.2020	00:03:01	38,441
S27	LP2	02.05.2020	00:23:01	38,192
S27	LP2	02.05.2020	00:43:01	38,379
S27	LP2	02.05.2020	01:03:01	37,755
S27	LP2	02.05.2020	01:23:01	38,316
S27	LP2	02.05.2020	01:43:01	37,132
S27	LP2	02.05.2020	02:03:01	36,571
S27	LP2	02.05.2020	02:23:01	36,633
S27	LP2	02.05.2020	02:43:01	37,194
S27	LP2	02.05.2020	03:03:01	38,566
S27	LP2	02.05.2020	03:23:01	37,942
S27	LP2	02.05.2020	03:43:01	37,194
S27	LP2	02.05.2020	04:03:01	36,696
S27	LP2	02.05.2020	04:23:01	36,259
S27	LP2	02.05.2020	04:43:01	35,635
S27	LP2	02.05.2020	05:03:01	36,571
S27	LP2	02.05.2020	05:23:01	36,633
S27	LP2	02.05.2020	05:43:01	36,446
S27	LP2	02.05.2020	06:03:01	36,446
S27	LP2	02.05.2020	06:23:01	36,446
S27	LP2	02.05.2020	06:43:01	36,508
S27	LP2	02.05.2020	07:03:01	36,197
S27	LP2	02.05.2020	07:23:01	36,259
S27	LP2	02.05.2020	07:43:01	36,571
S27	LP2	02.05.2020	08:03:01	36,508
S27	LP2	02.05.2020	08:23:01	36,758
S27	LP2	02.05.2020	08:43:01	36,945
S27	LP2	02.05.2020	09:03:01	36,883
S27	LP2	02.05.2020	09:23:01	36,633
S27	LP2	02.05.2020	09:43:01	36,82
S27	LP2	02.05.2020	10:03:01	36,571
S27	LP2	02.05.2020	10:23:01	36,508
S27	LP2	02.05.2020	10:43:01	36,945
S27	LP2	02.05.2020	11:03:01	36,945
S27	LP2	02.05.2020	11:23:01	36,696
S27	LP2	02.05.2020	11:43:01	36,945
S27	LP2	02.05.2020	12:03:01	36,82
S27	LP2	02.05.2020	12:23:01	36,758
S27	LP2	02.05.2020	12:43:01	36,758
S27	LP2	02.05.2020	13:03:01	36,508
S27	LP2	02.05.2020	13:23:01	36,321
S27	LP2	02.05.2020	13:43:01	36,259
S27	LP2	02.05.2020	14:03:01	36,945
S27	LP2	02.05.2020	14:23:01	36,571
S27	LP2	02.05.2020	14:43:01	36,384
S27	LP2	02.05.2020	15:03:01	36,384
S27	LP2	02.05.2020	15:23:01	36,82
S27	LP2	02.05.2020	15:43:01	36,633
S27	LP2	02.05.2020	16:03:01	36,758
S27	LP2	02.05.2020	16:23:01	36,696
S27	LP2	02.05.2020	16:43:01	36,633
S27	LP2	02.05.2020	17:03:01	36,945
S27	LP2	02.05.2020	17:23:01	37,194
S27	LP2	02.05.2020	17:43:01	37,319
S27	LP2	02.05.2020	18:03:01	37,194
S27	LP2	02.05.2020	18:23:01	37,693
S27	LP2	02.05.2020	18:43:01	37,942
S27	LP2	02.05.2020	19:03:01	38,192
S27	LP2	02.05.2020	19:23:01	38,753
S27	LP2	02.05.2020	19:43:01	38,005
S27	LP2	02.05.2020	20:03:01	38,192
S27	LP2	02.05.2020	20:23:01	38,441
S27	LP2	02.05.2020	20:43:01	38,441
S27	LP2	02.05.2020	21:03:01	37,693
S27	LP2	02.05.2020	21:23:01	37,07
S27	LP2	02.05.2020	21:43:01	36,758
S27	LP2	02.05.2020	22:03:01	36,945
S27	LP2	02.05.2020	22:23:01	38,129
S27	LP2	02.05.2020	22:43:01	38,005
S27	LP2	02.05.2020	23:03:01	37,568
S27	LP2	02.05.2020	23:23:01	37,007
S27	LP2	02.05.2020	23:43:01	36,82
S27	LP2	03.05.2020	00:03:01	36,571
S27	LP2	03.05.2020	00:23:01	36,384
S27	LP2	03.05.2020	00:43:01	38,129
S27	LP2	03.05.2020	01:03:01	38,503
S27	LP2	03.05.2020	01:23:01	37,319
S27	LP2	03.05.2020	01:43:01	37,194
S27	LP2	03.05.2020	02:03:01	36,945
S27	LP2	03.05.2020	02:23:01	36,758
S27	LP2	03.05.2020	02:43:01	37,693
S27	LP2	03.05.2020	03:03:01	37,568
S27	LP2	03.05.2020	03:23:01	37,194
S27	LP2	03.05.2020	03:43:01	37,132
S27	LP2	03.05.2020	04:03:01	36,945
S27	LP2	03.05.2020	04:23:01	36,696
S27	LP2	03.05.2020	04:43:01	36,945
S27	LP2	03.05.2020	05:03:01	37,319
S27	LP2	03.05.2020	05:23:01	37,07
S27	LP2	03.05.2020	05:43:01	36,758
S27	LP2	03.05.2020	06:03:01	36,571
S27	LP2	03.05.2020	06:23:01	36,696
S27	LP2	03.05.2020	06:43:01	36,633
S27	LP2	03.05.2020	07:03:01	36,197
S27	LP2	03.05.2020	07:23:01	36,758
S27	LP2	03.05.2020	07:43:01	36,82
S27	LP2	03.05.2020	08:03:01	36,945
S27	LP2	03.05.2020	08:23:01	36,758
S27	LP2	03.05.2020	08:43:01	36,82
S27	LP2	03.05.2020	09:03:01	36,197
S27	LP2	03.05.2020	09:23:01	36,633
S27	LP2	03.05.2020	09:43:01	37,132
S27	LP2	03.05.2020	10:03:01	37,194
S27	LP2	03.05.2020	10:23:01	37,007
S27	LP2	03.05.2020	10:43:01	36,82
S27	LP2	03.05.2020	11:03:01	36,633
S27	LP2	03.05.2020	11:23:01	37,007
S27	LP2	03.05.2020	11:43:01	36,945
S27	LP2	03.05.2020	12:03:01	36,696
S27	LP2	03.05.2020	12:23:01	36,758
S27	LP2	03.05.2020	12:43:01	36,758
S27	LP2	03.05.2020	13:03:01	36,633
S27	LP2	03.05.2020	13:23:01	37,007
S27	LP2	03.05.2020	13:43:01	36,696
S27	LP2	03.05.2020	14:03:01	36,883
S27	LP2	03.05.2020	14:23:01	36,758
S27	LP2	03.05.2020	14:43:01	36,82
S27	LP2	03.05.2020	15:03:01	36,883
S27	LP2	03.05.2020	15:23:01	37,194
S27	LP2	03.05.2020	15:43:01	37,007
S27	LP2	03.05.2020	16:03:01	36,82
S27	LP2	03.05.2020	16:23:01	36,696
S27	LP2	03.05.2020	16:43:01	37,07
S27	LP2	03.05.2020	17:03:01	36,758
S27	LP2	03.05.2020	17:23:01	37,568
S27	LP2	03.05.2020	17:43:01	37,319
S27	LP2	03.05.2020	18:03:01	37,257
S27	LP2	03.05.2020	18:23:01	37,818
S27	LP2	03.05.2020	18:43:01	38,254
S27	LP2	03.05.2020	19:03:01	38,254
S27	LP2	03.05.2020	19:23:01	38,192
S27	LP2	03.05.2020	19:43:01	38,067
S27	LP2	03.05.2020	20:03:01	37,88
S27	LP2	03.05.2020	20:23:01	37,88
S27	LP2	03.05.2020	20:43:01	38,005
S27	LP2	03.05.2020	21:03:01	38,254
S27	LP2	03.05.2020	21:23:01	38,69
S27	LP2	03.05.2020	21:43:01	38,441
S27	LP2	03.05.2020	22:03:01	38,067
S27	LP2	03.05.2020	22:23:01	37,942
S27	LP2	03.05.2020	22:43:01	37,568
S27	LP2	03.05.2020	23:03:01	37,257
S27	LP2	03.05.2020	23:23:01	36,82
S27	LP2	03.05.2020	23:43:01	36,883
S27	LP2	04.05.2020	00:03:01	38,316
S27	LP2	04.05.2020	00:23:01	37,942
S27	LP2	04.05.2020	00:43:01	38,316
S27	LP2	04.05.2020	01:03:01	37,132
S27	LP2	04.05.2020	01:23:01	37,257
S27	LP2	04.05.2020	01:43:01	36,945
S27	LP2	04.05.2020	02:03:01	36,633
S27	LP2	04.05.2020	02:23:01	36,508
S27	LP2	04.05.2020	02:43:01	36,633
S27	LP2	04.05.2020	03:03:01	37,381
S27	LP2	04.05.2020	03:23:01	37,007
S27	LP2	04.05.2020	03:43:01	36,82
S27	LP2	04.05.2020	04:03:01	36,82
S27	LP2	04.05.2020	04:23:01	36,82
S27	LP2	04.05.2020	04:43:01	37,381
S27	LP2	04.05.2020	05:03:01	37,132
S27	LP2	04.05.2020	05:23:01	37,07
S27	LP2	04.05.2020	05:43:01	36,82
S27	LP2	04.05.2020	06:03:01	36,321
S27	LP2	04.05.2020	06:23:01	36,259
S27	LP2	04.05.2020	06:43:01	36,758
S27	LP2	04.05.2020	07:03:01	36,758
S27	LP2	04.05.2020	07:23:01	36,633
S27	LP2	04.05.2020	07:43:01	36,508
S27	LP2	04.05.2020	08:03:01	36,446
S27	LP2	04.05.2020	08:23:01	36,321
S27	LP2	04.05.2020	08:43:01	37,007
S27	LP2	04.05.2020	09:03:01	36,945
S27	LP2	04.05.2020	09:23:01	36,633
S27	LP2	04.05.2020	09:43:01	36,696
S27	LP2	04.05.2020	10:03:01	36,321
S27	LP2	04.05.2020	10:23:01	37,07
S27	LP2	04.05.2020	10:43:01	37,07
S27	LP2	04.05.2020	11:03:01	36,883
S27	LP2	04.05.2020	11:23:01	36,82
S27	LP2	04.05.2020	11:43:01	36,633
S27	LP2	04.05.2020	12:03:01	36,758
S27	LP2	04.05.2020	12:23:01	36,696
S27	LP2	04.05.2020	12:43:01	36,446
S27	LP2	04.05.2020	13:03:01	36,508
S27	LP2	04.05.2020	13:23:01	36,696
S27	LP2	04.05.2020	13:43:01	36,508
S27	LP2	04.05.2020	14:03:01	36,321
S27	LP2	04.05.2020	14:23:01	36,758
S27	LP2	04.05.2020	14:43:01	36,82
S27	LP2	04.05.2020	15:03:01	36,508
S27	LP2	04.05.2020	15:23:01	36,758
S27	LP2	04.05.2020	15:43:01	36,696
S27	LP2	04.05.2020	16:03:01	36,571
S27	LP2	04.05.2020	16:23:01	37,257
S27	LP2	04.05.2020	16:43:01	37,132
S27	LP2	04.05.2020	17:03:01	37,07
S27	LP2	04.05.2020	17:23:01	37,007
S27	LP2	04.05.2020	17:43:01	37,007
S27	LP2	04.05.2020	18:03:01	37,693
S27	LP2	04.05.2020	18:23:01	37,319
S27	LP2	04.05.2020	18:43:01	38,067
S27	LP2	04.05.2020	19:03:01	38,753
S27	LP2	04.05.2020	19:23:01	38,129
S27	LP2	04.05.2020	19:43:01	38,503
S27	LP2	04.05.2020	20:03:01	38,441
S27	LP2	04.05.2020	20:23:01	38,192
