ID	Group	Date	Time	BT
S12	Pre-hib	18.12.2019	13:34:01	36,775
S12	Pre-hib	18.12.2019	13:54:01	36,775
S12	Pre-hib	18.12.2019	14:14:01	36,9
S12	Pre-hib	18.12.2019	14:34:01	36,837
S12	Pre-hib	18.12.2019	14:54:01	36,775
S12	Pre-hib	18.12.2019	15:14:01	36,526
S12	Pre-hib	18.12.2019	15:34:01	36,775
S12	Pre-hib	18.12.2019	15:54:01	36,837
S12	Pre-hib	18.12.2019	16:14:01	37,025
S12	Pre-hib	18.12.2019	16:34:01	36,65
S12	Pre-hib	18.12.2019	16:54:01	36,9
S12	Pre-hib	18.12.2019	17:14:01	37,025
S12	Pre-hib	18.12.2019	17:34:01	37,087
S12	Pre-hib	18.12.2019	17:54:01	37,087
S12	Pre-hib	18.12.2019	18:14:01	37,212
S12	Pre-hib	18.12.2019	18:34:01	37,087
S12	Pre-hib	18.12.2019	18:54:01	36,9
S12	Pre-hib	18.12.2019	19:14:01	36,713
S12	Pre-hib	18.12.2019	19:34:01	36,9
S12	Pre-hib	18.12.2019	19:54:01	36,962
S12	Pre-hib	18.12.2019	20:14:01	37,087
S12	Pre-hib	18.12.2019	20:34:01	36,9
S12	Pre-hib	18.12.2019	20:54:01	37,461
S12	Pre-hib	18.12.2019	21:14:01	37,586
S12	Pre-hib	18.12.2019	21:34:01	37,648
S12	Pre-hib	18.12.2019	21:54:01	38,521
S12	Pre-hib	18.12.2019	22:14:01	38,396
S12	Pre-hib	18.12.2019	22:34:01	38,396
S12	Pre-hib	18.12.2019	22:54:01	38,396
S12	Pre-hib	18.12.2019	23:14:01	38,396
S12	Pre-hib	18.12.2019	23:34:01	38,147
S12	Pre-hib	18.12.2019	23:54:01	37,648
S12	Pre-hib	19.12.2019	00:14:01	38,209
S12	Pre-hib	19.12.2019	00:34:01	38,272
S12	Pre-hib	19.12.2019	00:54:01	38,334
S12	Pre-hib	19.12.2019	01:14:01	38,272
S12	Pre-hib	19.12.2019	01:34:01	38,521
S12	Pre-hib	19.12.2019	01:54:01	38,583
S12	Pre-hib	19.12.2019	02:14:01	38,521
S12	Pre-hib	19.12.2019	02:34:01	38,334
S12	Pre-hib	19.12.2019	02:54:01	38,459
S12	Pre-hib	19.12.2019	03:14:01	38,272
S12	Pre-hib	19.12.2019	03:34:01	38,521
S12	Pre-hib	19.12.2019	03:54:01	38,272
S12	Pre-hib	19.12.2019	04:14:01	37,96
S12	Pre-hib	19.12.2019	04:34:01	37,025
S12	Pre-hib	19.12.2019	04:54:01	36,962
S12	Pre-hib	19.12.2019	05:14:01	37,087
S12	Pre-hib	19.12.2019	05:34:01	37,274
S12	Pre-hib	19.12.2019	05:54:01	37,461
S12	Pre-hib	19.12.2019	06:14:01	37,212
S12	Pre-hib	19.12.2019	06:34:01	36,962
S12	Pre-hib	19.12.2019	06:54:01	36,65
S12	Pre-hib	19.12.2019	07:14:01	36,713
S12	Pre-hib	19.12.2019	07:34:01	36,65
S12	Pre-hib	19.12.2019	07:54:01	36,837
S12	Pre-hib	19.12.2019	08:14:01	36,713
S12	Pre-hib	19.12.2019	08:34:01	36,65
S12	Pre-hib	19.12.2019	08:54:01	36,588
S12	Pre-hib	19.12.2019	09:14:01	36,588
S12	Pre-hib	19.12.2019	09:34:01	36,713
S12	Pre-hib	19.12.2019	09:54:01	36,837
S12	Pre-hib	19.12.2019	10:14:01	36,9
S12	Pre-hib	19.12.2019	10:34:01	36,837
S12	Pre-hib	19.12.2019	10:54:01	36,588
S12	Pre-hib	19.12.2019	11:14:01	36,65
S12	Pre-hib	19.12.2019	11:34:01	36,962
S12	Pre-hib	19.12.2019	11:54:01	37,149
S12	Pre-hib	19.12.2019	12:14:01	37,087
S12	Pre-hib	19.12.2019	12:34:01	36,9
S12	Pre-hib	19.12.2019	12:54:01	36,65
S12	Pre-hib	19.12.2019	13:14:01	36,588
S12	Pre-hib	19.12.2019	13:34:01	36,526
S12	Pre-hib	19.12.2019	13:54:01	36,962
S12	Pre-hib	19.12.2019	14:14:01	36,588
S12	Pre-hib	19.12.2019	14:34:01	36,9
S12	Pre-hib	19.12.2019	14:54:01	36,962
S12	Pre-hib	19.12.2019	15:14:01	36,713
S12	Pre-hib	19.12.2019	15:34:01	36,401
S12	Pre-hib	19.12.2019	15:54:01	36,713
S12	Pre-hib	19.12.2019	16:14:01	36,588
S12	Pre-hib	19.12.2019	16:34:01	36,837
S12	Pre-hib	19.12.2019	16:54:01	36,9
S12	Pre-hib	19.12.2019	17:14:01	36,713
S12	Pre-hib	19.12.2019	17:34:01	36,962
S12	Pre-hib	19.12.2019	17:54:01	36,9
S12	Pre-hib	19.12.2019	18:14:01	37,149
S12	Pre-hib	19.12.2019	18:34:01	36,962
S12	Pre-hib	19.12.2019	18:54:01	37,087
S12	Pre-hib	19.12.2019	19:14:01	36,9
S12	Pre-hib	19.12.2019	19:34:01	37,025
S12	Pre-hib	19.12.2019	19:54:01	37,149
S12	Pre-hib	19.12.2019	20:14:01	37,399
S12	Pre-hib	19.12.2019	20:34:01	37,461
S12	Pre-hib	19.12.2019	20:54:01	37,711
S12	Pre-hib	19.12.2019	21:14:01	37,898
S12	Pre-hib	19.12.2019	21:34:01	38,209
S12	Pre-hib	19.12.2019	21:54:01	38,459
S12	Pre-hib	19.12.2019	22:14:01	38,209
S12	Pre-hib	19.12.2019	22:34:01	37,96
S12	Pre-hib	19.12.2019	22:54:01	38,209
S12	Pre-hib	19.12.2019	23:14:01	38,085
S12	Pre-hib	19.12.2019	23:34:01	38,209
S12	Pre-hib	19.12.2019	23:54:01	38,209
S12	Pre-hib	20.12.2019	00:14:01	38,209
S12	Pre-hib	20.12.2019	00:34:01	38,334
S12	Pre-hib	20.12.2019	00:54:01	38,334
S12	Pre-hib	20.12.2019	01:14:01	38,272
S12	Pre-hib	20.12.2019	01:34:01	38,396
S12	Pre-hib	20.12.2019	01:54:01	38,396
S12	Pre-hib	20.12.2019	02:14:01	38,396
S12	Pre-hib	20.12.2019	02:34:01	38,396
S12	Pre-hib	20.12.2019	02:54:01	38,396
S12	Pre-hib	20.12.2019	03:14:01	38,022
S12	Pre-hib	20.12.2019	03:34:01	38,147
S12	Pre-hib	20.12.2019	03:54:01	38,085
S12	Pre-hib	20.12.2019	04:14:01	37,461
S12	Pre-hib	20.12.2019	04:34:01	37,087
S12	Pre-hib	20.12.2019	04:54:01	37,087
S12	Pre-hib	20.12.2019	05:14:01	37,274
S12	Pre-hib	20.12.2019	05:34:01	37,586
S12	Pre-hib	20.12.2019	05:54:01	36,9
S12	Pre-hib	20.12.2019	06:14:01	36,526
S12	Pre-hib	20.12.2019	06:34:01	36,588
S12	Pre-hib	20.12.2019	06:54:01	36,526
S12	Pre-hib	20.12.2019	07:14:01	36,463
S12	Pre-hib	20.12.2019	07:34:01	36,526
S12	Pre-hib	20.12.2019	07:54:01	36,588
S12	Pre-hib	20.12.2019	08:14:01	36,401
S12	Pre-hib	20.12.2019	08:34:01	36,463
S12	Pre-hib	20.12.2019	08:54:01	36,713
S12	Pre-hib	20.12.2019	09:14:01	37,025
S12	Pre-hib	20.12.2019	09:34:01	36,775
S12	Pre-hib	20.12.2019	09:54:01	36,837
S12	Pre-hib	20.12.2019	10:14:01	36,775
S12	Pre-hib	20.12.2019	10:34:01	37,025
S12	Pre-hib	20.12.2019	10:54:01	36,775
S12	Pre-hib	20.12.2019	11:14:01	36,65
S12	Pre-hib	20.12.2019	11:34:01	36,526
S12	Pre-hib	20.12.2019	11:54:01	36,526
S12	Pre-hib	20.12.2019	12:14:01	36,713
S12	Pre-hib	20.12.2019	12:34:01	36,463
S12	Pre-hib	20.12.2019	12:54:01	36,65
S12	Pre-hib	20.12.2019	13:14:01	36,837
S12	Pre-hib	20.12.2019	13:34:01	36,65
S12	Pre-hib	20.12.2019	13:54:01	36,401
S12	Pre-hib	20.12.2019	14:14:01	36,65
S12	Pre-hib	20.12.2019	14:34:01	36,713
S12	Pre-hib	20.12.2019	14:54:01	36,65
S12	Pre-hib	20.12.2019	15:14:01	36,775
S12	Pre-hib	20.12.2019	15:34:01	36,775
S12	Pre-hib	20.12.2019	15:54:01	36,775
S12	Pre-hib	20.12.2019	16:14:01	36,463
S12	Pre-hib	20.12.2019	16:34:01	36,463
S12	Pre-hib	20.12.2019	16:54:01	36,837
S12	Pre-hib	20.12.2019	17:14:01	37,087
S12	Pre-hib	20.12.2019	17:34:01	36,962
S12	Pre-hib	20.12.2019	17:54:01	36,775
S12	Pre-hib	20.12.2019	18:14:01	36,962
S12	Pre-hib	20.12.2019	18:34:01	37,025
S12	Pre-hib	20.12.2019	18:54:01	37,149
S12	Pre-hib	20.12.2019	19:14:01	37,149
S12	Pre-hib	20.12.2019	19:34:01	37,149
S12	Pre-hib	20.12.2019	19:54:01	37,087
S12	Pre-hib	20.12.2019	20:14:01	37,025
S12	Pre-hib	20.12.2019	20:34:01	36,9
S12	Pre-hib	20.12.2019	20:54:01	37,149
S12	Pre-hib	20.12.2019	21:14:01	37,773
S12	Pre-hib	20.12.2019	21:34:01	37,773
S12	Pre-hib	20.12.2019	21:54:01	38,272
S12	Pre-hib	20.12.2019	22:14:01	38,833
S12	Pre-hib	20.12.2019	22:34:01	38,583
S12	Pre-hib	20.12.2019	22:54:01	38,708
S12	Pre-hib	20.12.2019	23:14:01	38,583
S12	Pre-hib	20.12.2019	23:34:01	38,459
S12	Pre-hib	20.12.2019	23:54:01	38,521
S12	Pre-hib	21.12.2019	00:14:01	38,521
S12	Pre-hib	21.12.2019	00:34:01	38,583
S12	Pre-hib	21.12.2019	00:54:01	38,459
S12	Pre-hib	21.12.2019	01:14:01	38,646
S12	Pre-hib	21.12.2019	01:34:01	38,459
S12	Pre-hib	21.12.2019	01:54:01	38,396
S12	Pre-hib	21.12.2019	02:14:01	38,521
S12	Pre-hib	21.12.2019	02:34:01	38,147
S12	Pre-hib	21.12.2019	02:54:01	38,147
S12	Pre-hib	21.12.2019	03:14:01	38,272
S12	Pre-hib	21.12.2019	03:34:01	38,334
S12	Pre-hib	21.12.2019	03:54:01	38,272
S12	Pre-hib	21.12.2019	04:14:01	37,461
S12	Pre-hib	21.12.2019	04:34:01	37,149
S12	Pre-hib	21.12.2019	04:54:01	36,962
S12	Pre-hib	21.12.2019	05:14:01	37,461
S12	Pre-hib	21.12.2019	05:34:01	37,711
S12	Pre-hib	21.12.2019	05:54:01	37,399
S12	Pre-hib	21.12.2019	06:14:01	37,025
S12	Pre-hib	21.12.2019	06:34:01	36,526
S12	Pre-hib	21.12.2019	06:54:01	36,713
S12	Pre-hib	21.12.2019	07:14:01	36,713
S12	Pre-hib	21.12.2019	07:34:01	36,588
S12	Pre-hib	21.12.2019	07:54:01	36,775
S12	Pre-hib	21.12.2019	08:14:01	36,962
S12	Pre-hib	21.12.2019	08:34:01	37,025
S12	Pre-hib	21.12.2019	08:54:01	36,775
S12	Pre-hib	21.12.2019	09:14:01	36,338
S12	Pre-hib	21.12.2019	09:34:01	36,401
S12	Pre-hib	21.12.2019	09:54:01	36,65
S12	Pre-hib	21.12.2019	10:14:01	36,837
S12	Pre-hib	21.12.2019	10:34:01	36,9
S12	Pre-hib	21.12.2019	10:54:01	36,9
S12	Pre-hib	21.12.2019	11:14:01	36,9
S12	Pre-hib	21.12.2019	11:34:01	36,775
S12	Pre-hib	21.12.2019	11:54:01	36,775
S12	Pre-hib	21.12.2019	12:14:01	36,713
S12	Pre-hib	21.12.2019	12:34:01	36,713
S12	Pre-hib	21.12.2019	12:54:01	36,713
S12	Pre-hib	21.12.2019	13:14:01	36,65
S12	Pre-hib	21.12.2019	13:34:01	36,526
S12	Pre-hib	21.12.2019	13:54:01	37,087
S12	Pre-hib	21.12.2019	14:14:01	36,962
S12	Pre-hib	21.12.2019	14:34:01	37,025
S12	Pre-hib	21.12.2019	14:54:01	36,775
S12	Pre-hib	21.12.2019	15:14:01	36,775
S12	Pre-hib	21.12.2019	15:34:01	36,9
S12	Pre-hib	21.12.2019	15:54:01	36,713
S12	Pre-hib	21.12.2019	16:14:01	36,588
S12	Pre-hib	21.12.2019	16:34:01	36,775
S12	Pre-hib	21.12.2019	16:54:01	37,025
S12	Pre-hib	21.12.2019	17:14:01	37,149
S12	Pre-hib	21.12.2019	17:34:01	37,274
S12	Pre-hib	21.12.2019	17:54:01	37,149
S12	Pre-hib	21.12.2019	18:14:01	36,401
S12	Pre-hib	21.12.2019	18:34:01	36,713
S12	Pre-hib	21.12.2019	18:54:01	36,713
S12	Pre-hib	21.12.2019	19:14:01	36,775
S12	Pre-hib	21.12.2019	19:34:01	36,962
S12	Pre-hib	21.12.2019	19:54:01	37,087
S12	Pre-hib	21.12.2019	20:14:01	37,149
S12	Pre-hib	21.12.2019	20:34:01	37,274
S12	Pre-hib	21.12.2019	20:54:01	37,711
S12	Pre-hib	21.12.2019	21:14:01	37,773
S12	Pre-hib	21.12.2019	21:34:01	37,586
S12	Pre-hib	21.12.2019	21:54:01	38,209
S12	Pre-hib	21.12.2019	22:14:01	38,708
S12	Pre-hib	21.12.2019	22:34:01	38,396
S12	Pre-hib	21.12.2019	22:54:01	38,396
S12	Pre-hib	21.12.2019	23:14:01	38,459
S12	Pre-hib	21.12.2019	23:34:01	38,209
S12	Pre-hib	21.12.2019	23:54:01	38,272
S12	Pre-hib	22.12.2019	00:14:01	38,272
S12	Pre-hib	22.12.2019	00:34:01	38,396
S12	Pre-hib	22.12.2019	00:54:01	38,147
S12	Pre-hib	22.12.2019	01:14:01	38,147
S12	Pre-hib	22.12.2019	01:34:01	38,147
S12	Pre-hib	22.12.2019	01:54:01	38,459
S12	Pre-hib	22.12.2019	02:14:01	38,209
S12	Pre-hib	22.12.2019	02:34:01	38,521
S12	Pre-hib	22.12.2019	02:54:01	38,209
S12	Pre-hib	22.12.2019	03:14:01	37,586
S12	Pre-hib	22.12.2019	03:34:01	36,9
S12	Pre-hib	22.12.2019	03:54:01	37,087
S12	Pre-hib	22.12.2019	04:14:01	37,648
S12	Pre-hib	22.12.2019	04:34:01	38,272
S12	Pre-hib	22.12.2019	04:54:01	37,711
S12	Pre-hib	22.12.2019	05:14:01	37,399
S12	Pre-hib	22.12.2019	05:34:01	37,087
S12	Pre-hib	22.12.2019	05:54:01	37,087
S12	Pre-hib	22.12.2019	06:14:01	37,025
S12	Pre-hib	22.12.2019	06:34:01	36,9
S12	Pre-hib	22.12.2019	06:54:01	36,775
S12	Pre-hib	22.12.2019	07:14:01	36,713
S12	Pre-hib	22.12.2019	07:34:01	36,775
S12	Pre-hib	22.12.2019	07:54:01	36,588
S12	Pre-hib	22.12.2019	08:14:01	36,401
S12	Pre-hib	22.12.2019	08:34:01	36,463
S12	Pre-hib	22.12.2019	08:54:01	36,401
S12	Pre-hib	22.12.2019	09:14:01	36,463
S12	Pre-hib	22.12.2019	09:34:01	36,713
S12	Pre-hib	22.12.2019	09:54:01	36,526
S12	Pre-hib	22.12.2019	10:14:01	36,9
S12	Pre-hib	22.12.2019	10:34:01	36,9
S12	Pre-hib	22.12.2019	10:54:01	36,9
S12	Pre-hib	22.12.2019	11:14:01	36,588
S12	Pre-hib	22.12.2019	11:34:01	36,775
S12	Pre-hib	22.12.2019	11:54:01	36,588
S12	Pre-hib	22.12.2019	12:14:01	36,588
S12	Pre-hib	22.12.2019	12:34:01	36,588
S12	Pre-hib	22.12.2019	12:54:01	36,588
S12	Pre-hib	22.12.2019	13:14:01	36,214
S12	Pre-hib	22.12.2019	13:34:01	36,775
S12	Pre-hib	22.12.2019	13:54:01	36,65
S12	Pre-hib	22.12.2019	14:14:01	36,962
S12	Pre-hib	22.12.2019	14:34:01	36,9
S12	Pre-hib	22.12.2019	14:54:01	36,588
S12	Pre-hib	22.12.2019	15:14:01	36,775
S12	Pre-hib	22.12.2019	15:34:01	36,65
S12	Pre-hib	22.12.2019	15:54:01	37,087
S12	Pre-hib	22.12.2019	16:14:01	36,526
S12	Pre-hib	22.12.2019	16:34:01	36,588
S12	Pre-hib	22.12.2019	16:54:01	36,9
S12	Pre-hib	22.12.2019	17:14:01	36,9
S12	Pre-hib	22.12.2019	17:34:01	36,775
S12	Pre-hib	22.12.2019	17:54:01	37,149
S12	Pre-hib	22.12.2019	18:14:01	36,9
S12	Pre-hib	22.12.2019	18:34:01	36,775
S12	Pre-hib	22.12.2019	18:54:01	36,962
S12	Pre-hib	22.12.2019	19:14:01	36,9
S12	Pre-hib	22.12.2019	19:34:01	37,025
S12	Pre-hib	22.12.2019	19:54:01	37,025
S12	Pre-hib	22.12.2019	20:14:01	37,212
S12	Pre-hib	22.12.2019	20:34:01	37,336
S12	Pre-hib	22.12.2019	20:54:01	37,586
S12	Pre-hib	22.12.2019	21:14:01	37,773
S12	Pre-hib	22.12.2019	21:34:01	37,461
S12	Pre-hib	22.12.2019	21:54:01	37,835
S12	Pre-hib	22.12.2019	22:14:01	38,334
S12	Pre-hib	22.12.2019	22:34:01	38,085
S12	Pre-hib	22.12.2019	22:54:01	37,711
S12	Pre-hib	22.12.2019	23:14:01	37,274
S12	Pre-hib	22.12.2019	23:34:01	37,835
S12	Pre-hib	22.12.2019	23:54:01	38,147
S12	Pre-hib	23.12.2019	00:14:01	37,523
S12	Pre-hib	23.12.2019	00:34:01	37,773
S12	Pre-hib	23.12.2019	00:54:01	37,523
S12	Pre-hib	23.12.2019	01:14:01	37,461
S12	Pre-hib	23.12.2019	01:34:01	38,209
S12	Pre-hib	23.12.2019	01:54:01	38,459
S12	Pre-hib	23.12.2019	02:14:01	38,022
S12	Pre-hib	23.12.2019	02:34:01	37,336
S12	Pre-hib	23.12.2019	02:54:01	37,773
S12	Pre-hib	23.12.2019	03:14:01	36,9
S12	Pre-hib	23.12.2019	03:34:01	37,336
S12	Pre-hib	23.12.2019	03:54:01	37,648
S12	Pre-hib	23.12.2019	04:14:01	37,773
S12	Pre-hib	23.12.2019	04:34:01	37,586
S12	Pre-hib	23.12.2019	04:54:01	36,962
S12	Pre-hib	23.12.2019	05:14:01	37,087
S12	Pre-hib	23.12.2019	05:34:01	36,713
S12	Pre-hib	23.12.2019	05:54:01	36,775
S12	Pre-hib	23.12.2019	06:14:01	37,025
S12	Pre-hib	23.12.2019	06:34:01	36,65
S12	Pre-hib	23.12.2019	06:54:01	36,9
S12	Pre-hib	23.12.2019	07:14:01	36,775
S12	Pre-hib	23.12.2019	07:34:01	36,713
S12	Pre-hib	23.12.2019	07:54:01	36,775
S12	Pre-hib	23.12.2019	08:14:01	36,775
S12	Pre-hib	23.12.2019	08:34:01	36,713
S12	Pre-hib	23.12.2019	08:54:01	36,588
S12	Pre-hib	23.12.2019	09:14:01	36,463
S12	Pre-hib	23.12.2019	09:34:01	36,526
S12	Pre-hib	23.12.2019	09:54:01	36,713
S12	Pre-hib	23.12.2019	10:14:01	36,9
S12	Pre-hib	23.12.2019	10:34:01	36,837
S12	Pre-hib	23.12.2019	10:54:01	36,9
S12	Pre-hib	23.12.2019	11:14:01	36,526
S12	Pre-hib	23.12.2019	11:34:01	36,713
S12	Pre-hib	23.12.2019	11:54:01	36,588
S12	Pre-hib	23.12.2019	12:14:01	36,588
S12	Pre-hib	23.12.2019	12:34:01	36,962
S12	Pre-hib	23.12.2019	12:54:01	36,65
S12	Pre-hib	23.12.2019	13:14:01	36,526
S12	Pre-hib	23.12.2019	13:34:01	36,65
S12	Pre-hib	23.12.2019	13:54:01	36,775
S12	Pre-hib	23.12.2019	14:14:01	36,713
S12	Pre-hib	23.12.2019	14:34:01	36,713
S12	Pre-hib	23.12.2019	14:54:01	36,775
S12	Pre-hib	23.12.2019	15:14:01	36,588
S12	Pre-hib	23.12.2019	15:34:01	37,087
S12	Pre-hib	23.12.2019	15:54:01	36,588
S12	Pre-hib	23.12.2019	16:14:01	36,713
S12	Pre-hib	23.12.2019	16:34:01	37,025
S12	Pre-hib	23.12.2019	16:54:01	36,775
S12	Pre-hib	23.12.2019	17:14:01	36,837
S12	Pre-hib	23.12.2019	17:34:01	37,025
S12	Pre-hib	23.12.2019	17:54:01	37,025
S12	Pre-hib	23.12.2019	18:14:01	37,087
S12	Pre-hib	23.12.2019	18:34:01	36,837
S12	Pre-hib	23.12.2019	18:54:01	36,65
S12	Pre-hib	23.12.2019	19:14:01	36,837
S12	Pre-hib	23.12.2019	19:34:01	37,149
S12	Pre-hib	23.12.2019	19:54:01	36,9
S12	Pre-hib	23.12.2019	20:14:01	37,523
S12	Pre-hib	23.12.2019	20:34:01	37,212
S12	Pre-hib	23.12.2019	20:54:01	37,336
S12	Pre-hib	23.12.2019	21:14:01	37,835
S12	Pre-hib	23.12.2019	21:34:01	38,022
S12	Pre-hib	23.12.2019	21:54:01	38,459
S12	Pre-hib	23.12.2019	22:14:01	38,521
S12	Pre-hib	23.12.2019	22:34:01	38,334
S12	Pre-hib	23.12.2019	22:54:01	38,646
S12	Pre-hib	23.12.2019	23:14:01	38,459
S12	Pre-hib	23.12.2019	23:34:01	38,209
S12	Pre-hib	23.12.2019	23:54:01	38,396
S12	Pre-hib	24.12.2019	00:14:01	38,334
S12	Pre-hib	24.12.2019	00:34:01	38,147
S12	Pre-hib	24.12.2019	00:54:01	38,521
S12	Pre-hib	24.12.2019	01:14:01	38,085
S12	Pre-hib	24.12.2019	01:34:01	37,025
S12	Pre-hib	24.12.2019	01:54:01	37,711
S12	Pre-hib	24.12.2019	02:14:01	38,521
S12	Pre-hib	24.12.2019	02:34:01	38,147
S12	Pre-hib	24.12.2019	02:54:01	38,085
S12	Pre-hib	24.12.2019	03:14:01	38,209
S12	Pre-hib	24.12.2019	03:34:01	37,835
S12	Pre-hib	24.12.2019	03:54:01	37,96
S12	Pre-hib	24.12.2019	04:14:01	37,212
S12	Pre-hib	24.12.2019	04:34:01	37,648
S12	Pre-hib	24.12.2019	04:54:01	37,461
S12	Pre-hib	24.12.2019	05:14:01	37,149
S12	Pre-hib	24.12.2019	05:34:01	36,775
S12	Pre-hib	24.12.2019	05:54:01	37,212
S12	Pre-hib	24.12.2019	06:14:01	37,399
S12	Pre-hib	24.12.2019	06:34:01	37,212
S12	Pre-hib	24.12.2019	06:54:01	37,025
S12	Pre-hib	24.12.2019	07:14:01	36,9
S12	Pre-hib	24.12.2019	07:34:01	36,962
S12	Pre-hib	24.12.2019	07:54:01	36,65
S12	Pre-hib	24.12.2019	08:14:01	36,713
S12	Pre-hib	24.12.2019	08:34:01	36,65
S12	Pre-hib	24.12.2019	08:54:01	36,463
S12	Pre-hib	24.12.2019	09:14:01	36,588
S12	Pre-hib	24.12.2019	09:34:01	36,9
S12	Pre-hib	24.12.2019	09:54:01	36,9
S12	Pre-hib	24.12.2019	10:14:01	36,713
S12	Pre-hib	24.12.2019	10:34:01	36,775
S12	Pre-hib	24.12.2019	10:54:01	36,65
S12	Pre-hib	24.12.2019	11:14:01	36,775
S12	Pre-hib	24.12.2019	11:34:01	36,837
S12	Pre-hib	24.12.2019	11:54:01	36,9
S12	Pre-hib	24.12.2019	12:14:01	36,775
S12	Pre-hib	24.12.2019	12:34:01	36,65
S12	Pre-hib	24.12.2019	12:54:01	36,588
S12	Pre-hib	24.12.2019	13:14:01	36,837
S12	Pre-hib	24.12.2019	13:34:01	36,9
S12	Pre-hib	24.12.2019	13:54:01	36,65
S12	Pre-hib	24.12.2019	14:14:01	36,9
S12	Pre-hib	24.12.2019	14:34:01	37,025
S12	Pre-hib	24.12.2019	14:54:01	36,962
S12	Pre-hib	24.12.2019	15:14:01	37,149
S12	Pre-hib	24.12.2019	15:34:01	37,212
S12	Pre-hib	24.12.2019	15:54:01	36,9
S12	Pre-hib	24.12.2019	16:14:01	36,526
S12	Pre-hib	24.12.2019	16:34:01	36,65
S12	Pre-hib	24.12.2019	16:54:01	36,463
S12	Pre-hib	24.12.2019	17:14:01	36,837
S12	Pre-hib	24.12.2019	17:34:01	36,962
S12	Pre-hib	24.12.2019	17:54:01	36,713
S12	Pre-hib	24.12.2019	18:14:01	36,65
